时间,今值,预测值
2013年9月8日10:00,7.0%,11.3%
2013年8月8日11:05,10.9%,2.1%
2013年7月10日10:00,-0.7%,8.0%
2013年6月8日10:00,-0.3%,6.0%
2013年5月1日 (四月)17:00,16.80%, 
2013年4月1日 (三月)17:00,14.10%, 
2013年3月1日 (二月)17:00,-15.20%, 
2013年2月1日 (一月)17:00,28.80%, 
2013年1月1日 (十二月)17:00,6.00%, 
2012年12月1日 (十一月)17:00,0.00%, 
2012年11月1日 (十月)17:00,2.40%, 
2012年10月1日 (九月)17:00,2.40%, 
2012年9月1日 (八月)17:00,-2.60%, 
2012年8月1日 (七月)17:00,4.70%, 
2012年7月1日 (六月)17:00,6.30%, 
2012年6月1日 (五月)17:00,12.70%, 
2012年5月1日 (四月)17:00,0.30%, 
2012年4月1日 (三月)17:00,5.30%, 
2012年3月1日 (二月)17:00,39.60%, 
2012年2月1日 (一月)17:00,-15.30%, 
2012年1月1日 (十二月)17:00,11.80%, 
2011年12月1日 (十一月)17:00,22.10%, 
2011年11月1日 (十月)17:00,28.70%, 
2011年10月1日 (九月)17:00,20.90%, 
2011年9月1日 (八月)17:00,30.20%, 
2011年8月1日 (七月)17:00,22.90%, 
2011年7月1日 (六月)17:00,19.30%, 
2011年6月1日 (五月)17:00,28.40%, 
2011年5月1日 (四月)17:00,21.80%, 
2011年4月1日 (三月)17:00,27.30%, 
2011年3月1日 (二月)17:00,19.90%, 
2011年2月1日 (一月)17:00,51.60%, 
2011年1月1日 (十二月)17:00,25.60%, 
2010年12月1日 (十一月)17:00,37.70%, 
2010年11月1日 (十月)17:00,25.30%, 
2010年10月1日 (九月)17:00,24.10%, 
2010年9月1日 (八月)17:00,35.20%, 
2010年8月1日 (七月)17:00,22.70%, 
2010年7月1日 (六月)17:00,34.10%, 
2010年6月1日 (五月)17:00,48.30%, 
2010年5月1日 (四月)17:00,49.70%, 
2010年4月1日 (三月)17:00,66.00%, 
2010年3月1日 (二月)17:00,44.70%, 
2010年2月1日 (一月)17:00,85.50%, 
2010年1月1日 (十二月)17:00,55.90%, 
2009年12月1日 (十一月)17:00,26.70%, 
2009年11月1日 (十月)17:00,-6.40%, 
2009年10月1日 (九月)17:00,-3.50%, 
2009年9月1日 (八月)17:00,-17.00%, 
2009年8月1日 (七月)17:00,-14.90%, 
2009年7月1日 (六月)17:00,-13.20%, 
2009年6月1日 (五月)17:00,-25.20%, 
2009年5月1日 (四月)17:00,-23.00%, 
2009年4月1日 (三月)17:00,-25.10%, 
2009年3月1日 (二月)17:00,-24.10%, 
2009年2月1日 (一月)17:00,-43.10%, 
2009年1月1日 (十二月)17:00,-21.30%, 
2008年12月1日 (十一月)17:00,-17.90%, 
2008年11月1日 (十月)17:00,15.60%, 
2008年10月1日 (九月)17:00,21.30%, 
2008年9月1日 (八月)17:00,23.10%, 
2008年8月1日 (七月)17:00,33.70%, 
2008年7月1日 (六月)17:00,31.00%, 
2008年6月1日 (五月)17:00,40.00%, 
2008年5月1日 (四月)17:00,26.40%, 
2008年4月1日 (三月)17:00,24.60%, 
2008年3月1日 (二月)17:00,35.10%, 
2008年2月1日 (一月)17:00,27.60%, 
2008年1月1日 (十二月)17:00,25.50%, 
2007年12月1日 (十一月)17:00,25.30%, 
2007年11月1日 (十月)17:00,25.50%, 
2007年10月1日 (九月)17:00,16.10%, 
2007年9月1日 (八月)17:00,20.10%, 
2007年8月1日 (七月)17:00,26.80%, 
2007年7月1日 (六月)17:00,14.20%, 
2007年6月1日 (五月)17:00,19.10%, 
2007年5月1日 (四月)17:00,21.30%, 
2007年4月1日 (三月)17:00,14.50%, 
2007年3月1日 (二月)17:00,13.10%, 
2007年2月1日 (一月)17:00,27.50%, 
2007年1月1日 (十二月)17:00,13.50%, 
2006年12月1日 (十一月)17:00,18.30%, 
2006年11月1日 (十月)17:00,14.70%, 
2006年10月1日 (九月)17:00,22.00%, 
2006年9月1日 (八月)17:00,24.60%, 
2006年8月1日 (七月)17:00,19.70%, 
2006年7月1日 (六月)17:00,18.90%, 
2006年6月1日 (五月)17:00,21.70%, 
2006年5月1日 (四月)17:00,15.30%, 
2006年4月1日 (三月)17:00,21.10%, 
2006年3月1日 (二月)17:00,29.50%, 
2006年2月1日 (一月)17:00,25.40%, 
2006年1月1日 (十二月)17:00,22.20%, 
2005年12月1日 (十一月)17:00,21.00%, 
2005年11月1日 (十月)17:00,23.40%, 
2005年10月1日 (九月)17:00,23.50%, 
2005年9月1日 (八月)17:00,23.50%, 
2005年8月1日 (七月)17:00,12.40%, 
2005年7月1日 (六月)17:00,15.10%, 
2005年6月1日 (五月)17:00,15.00%, 
2005年5月1日 (四月)17:00,16.20%, 
2005年4月1日 (三月)17:00,18.60%, 
2005年3月1日 (二月)17:00,-5.00%, 
2005年2月1日 (一月)17:00,23.90%, 
2005年1月1日 (十二月)17:00,24.60%, 
2004年12月1日 (十一月)17:00,38.50%, 
2004年11月1日 (十月)17:00,29.30%, 
2004年10月1日 (九月)17:00,22.10%, 
2004年9月1日 (八月)17:00,35.60%, 
2004年8月1日 (七月)17:00,34.20%, 
2004年7月1日 (六月)17:00,50.50%, 
2004年6月1日 (五月)17:00,35.40%, 
2004年5月1日 (四月)17:00,42.80%, 
2004年4月1日 (三月)17:00,42.80%, 
2004年3月1日 (二月)17:00,77.00%, 
2004年2月1日 (一月)17:00,15.20%, 
2004年1月1日 (十二月)17:00,47.40%, 
2003年12月1日 (十一月)17:00,28.50%, 
2003年11月1日 (十月)17:00,39.70%, 
2003年10月1日 (九月)17:00,39.90%, 
2003年9月1日 (八月)17:00,27.30%, 
2003年8月1日 (七月)17:00,35.30%, 
2003年7月1日 (六月)17:00,40.10%, 
2003年6月1日 (五月)17:00,40.90%, 
2003年5月1日 (四月)17:00,34.40%, 
2003年4月1日 (三月)17:00,45.10%, 
2003年3月1日 (二月)17:00,49.40%, 
2003年2月1日 (一月)17:00,63.40%, 
2003年1月1日 (十二月)17:00,28.40%, 
2002年12月1日 (十一月)17:00,37.90%, 
2002年11月1日 (十月)17:00,33.30%, 
2002年10月1日 (九月)17:00,36.40%, 
2002年9月1日 (八月)17:00,22.70%, 
2002年8月1日 (七月)17:00,28.90%, 
2002年7月1日 (六月)17:00,8.50%, 
2002年6月1日 (五月)17:00,19.30%, 
2002年5月1日 (四月)17:00,17.80%, 
2002年4月1日 (三月)17:00,8.40%, 
2002年3月1日 (二月)17:00,-12.70%, 
2002年2月1日 (一月)17:00,21.90%, 
2002年1月1日 (十二月)17:00,4.60%, 
2001年12月1日 (十一月)17:00,-3.70%, 
2001年11月1日 (十月)17:00,-0.20%, 
2001年10月1日 (九月)17:00,5.50%, 
2001年9月1日 (八月)17:00,6.70%, 
2001年8月1日 (七月)17:00,7.50%, 
2001年7月1日 (六月)17:00,4.80%, 
2001年6月1日 (五月)17:00,10.90%, 
2001年5月1日 (四月)17:00,19.10%, 
2001年4月1日 (三月)17:00,16.50%, 
2001年3月1日 (二月)17:00,35.80%, 
2001年2月1日 (一月)17:00,1.90%, 
2001年1月1日 (十二月)17:00,22.90%, 
2000年12月1日 (十一月)17:00,28.00%, 
2000年11月1日 (十月)17:00,37.40%, 
2000年10月1日 (九月)17:00,35.70%, 
2000年9月1日 (八月)17:00,54.60%, 
2000年8月1日 (七月)17:00,40.10%, 
2000年7月1日 (六月)17:00,39.80%, 
2000年6月1日 (五月)17:00,24.30%, 
2000年5月1日 (四月)17:00,32.80%, 
2000年4月1日 (三月)17:00,23.90%, 
2000年3月1日 (二月)17:00,54.10%, 
2000年2月1日 (一月)17:00,54.20%, 
2000年1月1日 (十二月)17:00,-1.10%, 
1999年12月1日 (十一月)17:00,36.80%, 
1999年11月1日 (十月)17:00,18.20%, 
1999年10月1日 (九月)17:00,32.50%, 
1999年9月1日 (八月)17:00,23.90%, 
1999年8月1日 (七月)17:00,16.70%, 
1999年7月1日 (六月)17:00,22.60%, 
1999年6月1日 (五月)17:00,21.50%, 
1999年5月1日 (四月)17:00,18.60%, 
1999年4月1日 (三月)17:00,22.00%, 
1999年3月1日 (二月)17:00,-4.30%, 
1999年2月1日 (一月)17:00,13.90%, 
1999年1月1日 (十二月)17:00,-7.40%, 
1998年12月1日 (十一月)17:00,2.10%, 
1998年11月1日 (十月)17:00,-9.20%, 
1998年10月1日 (九月)17:00,0.60%, 
1998年9月1日 (八月)17:00,-1.70%, 
1998年8月1日 (七月)17:00,-6.40%, 
1998年7月1日 (六月)17:00,5.30%, 
1998年6月1日 (五月)17:00,-2.30%, 
1998年5月1日 (四月)17:00,4.20%, 
1998年4月1日 (三月)17:00,7.00%, 
1998年3月1日 (二月)17:00,16.50%, 
1998年2月1日 (一月)17:00,-12.90%, 
1998年1月1日 (十二月)17:00,-4.70%, 
1997年12月1日 (十一月)17:00,4.00%, 
1997年11月1日 (十月)17:00,13.90%, 
1997年10月1日 (九月)17:00,11.60%, 
1997年9月1日 (八月)17:00,-1.00%, 
1997年8月1日 (七月)17:00,13.50%, 
1997年7月1日 (六月)17:00,2.80%, 
1997年6月1日 (五月)17:00,-3.80%, 
1997年5月1日 (四月)17:00,2.70%, 
1997年4月1日 (三月)17:00,-0.30%, 
1997年3月1日 (二月)17:00,-5.10%, 
1997年2月1日 (一月)17:00,-1.20%, 
1997年1月1日 (十二月)17:00,8.40%, 
1996年12月1日 (十一月)17:00,-3.50%, 
1996年11月1日 (十月)17:00,3.00%, 
1996年10月1日 (九月)17:00,-8.90%, 
1996年9月1日 (八月)17:00,-3.90%, 
1996年8月1日 (七月)17:00,1.60%, 
1996年7月1日 (六月)17:00,-0.40%, 
1996年6月1日 (五月)17:00,4.50%, 
1996年5月1日 (四月)17:00,6.40%, 
1996年4月1日 (三月)17:00,8.70%, 
1996年3月1日 (二月)17:00,14.20%, 
1996年2月1日 (一月)17:00,55.80%, 
