时间,今值,预测值
2012年2月22日16:30  ,52.6,53.8
2012年2月3日16:55,53.7,54.5
2012年1月24日16:30  ,54.5,52.6
2012年1月4日16:55,52.4,52.7
2011年12月15日16:30,52.7,50.1
2011年12月5日16:55,50.3,51.4
2011年11月23日16:30  ,51.4,50.2
2011年11月4日16:55,50.6,52.1
2011年10月24日15:30  ,52.1,49.8
2011年10月5日15:55,49.7,50.3
2011年9月22日15:30  ,50.3,50.6
2011年9月5日15:55,51.1,50.4
2011年8月23日15:30  ,50.4,52.0
2011年8月3日15:55,52.9,52.9
2011年7月21日15:30  ,52.9,56.1
2011年7月5日15:55,56.7,58.3
2011年6月23日15:30  ,58.3,55.7
2011年6月1日15:55,56.1,55.0
2011年5月23日15:30  ,54.9,57.1
2011年5月4日15:55,56.8,57.7
2011年4月19日15:30  ,57.7,59.9
2011年3月24日16:30  ,60.1,58.4
2011年3月3日16:55,58.6,59.5
2011年2月21日16:30  ,59.5,60.0
2011年2月3日16:55,60.3,60.0
2011年1月24日16:30  ,60.0,59.2
2010年12月16日16:30  ,58.3,59.1
2010年12月3日16:55,59.2,58.6
2010年11月23日16:30  ,58.6,55.9
2010年10月21日15:30  ,56.6,54.7
2010年9月23日15:30  ,54.6,57.3
2010年8月23日15:30  ,58.5,56.3
2010年7月22日15:30  ,57.3,54.6
2010年6月23日15:30  ,54.6,54.5
2010年5月21日15:30  ,53.7,55.5
2010年4月22日15:30  ,55.0,55.2
2010年4月7日15:55,54.9,54.7
2010年3月24日16:30  ,54.7,52.2
2010年3月3日16:55,51.9,51.7
2010年2月19日16:30  ,51.7,52.5
2010年2月3日16:55,52.2,51.2
2010年1月21日16:30  ,51.2,53.1
2009年12月16日16:30  ,53.1,52.0
2009年11月23日16:30  ,51.5,51.2
2009年10月23日15:30  ,50.9,52.5
2009年9月23日15:30  ,52.2,54.0
2009年8月21日15:30,54.1,48.8
2009年7月24日15:30,48.4,46.0
2009年6月23日15:30,44.3,46.0
2009年6月3日15:55,45.2,46.0
2009年5月21日15:30,46.0,44.2
2009年4月23日15:30,43.5,42.6
2009年3月24日16:30,41.7,41.2
2009年2月20日16:30,41.6,45.0
2009年1月23日16:30,45.4,45.5
2008年12月16日16:30,46.4,44.0
2008年11月21日16:30,46.2,47.6
2008年10月24日15:30,49.7,49.0
2008年9月23日15:30,49.3,50.6
2008年8月21日15:30,50.6,52.2
2008年7月24日15:30,53.3,51.5
2008年6月23日15:30,53.3,53.1
2008年5月23日16:30,53.7,54.0
2008年4月23日15:30,54.6,51.5
2008年3月20日16:30,52.5,52.0
2008年3月5日16:55,52.2,49.8
