时间,今值,预测值
2008年11月1日 (十月)17:00,44.60, 
2008年10月1日 (九月)17:00,51.20, 
2008年9月1日 (八月)17:00,48.40, 
2008年8月1日 (七月)17:00,48.40, 
2008年7月1日 (六月)17:00,52.00, 
2008年6月1日 (五月)17:00,53.30, 
2008年5月1日 (四月)17:00,59.20, 
2008年4月1日 (三月)17:00,58.40, 
2008年3月1日 (二月)17:00,53.40, 
2008年2月1日 (一月)17:00,53.00, 
2008年1月1日 (十二月)17:00,55.30, 
2007年12月1日 (十一月)17:00,55.40, 
2007年11月1日 (十月)17:00,53.20, 
2007年10月1日 (九月)17:00,56.10, 
2007年9月1日 (八月)17:00,54.00, 
2007年8月1日 (七月)17:00,53.30, 
2007年7月1日 (六月)17:00,54.50, 
2007年6月1日 (五月)17:00,55.70, 
2007年5月1日 (四月)17:00,58.60, 
2007年4月1日 (三月)17:00,56.10, 
2007年3月1日 (二月)17:00,53.10, 
2007年2月1日 (一月)17:00,55.10, 
2007年1月1日 (十二月)17:00,54.80, 
2006年12月1日 (十一月)17:00,55.30, 
2006年11月1日 (十月)17:00,54.70, 
2006年10月1日 (九月)17:00,57.00, 
2006年9月1日 (八月)17:00,53.10, 
2006年8月1日 (七月)17:00,52.40, 
2006年7月1日 (六月)17:00,54.10, 
2006年6月1日 (五月)17:00,54.80, 
2006年5月1日 (四月)17:00,58.10, 
2006年4月1日 (三月)17:00,55.30, 
2006年3月1日 (二月)17:00,52.10, 
2006年2月1日 (一月)17:00,52.10, 
2006年1月1日 (十二月)17:00,54.30, 
2005年12月1日 (十一月)17:00,54.10, 
2005年11月1日 (十月)17:00,54.10, 
2005年10月1日 (九月)17:00,55.10, 
2005年9月1日 (八月)17:00,52.60, 
2005年8月1日 (七月)17:00,51.10, 
2005年7月1日 (六月)17:00,51.70, 
2005年6月1日 (五月)17:00,52.90, 
2005年5月1日 (四月)17:00,56.70, 
2005年4月1日 (三月)17:00,57.90, 
2005年3月1日 (二月)17:00,54.50, 
2005年2月1日 (一月)17:00,54.70, 
