时间,今值,预测值
2011年11月3日22:00,52.9,53.7
2011年10月5日22:00,53.0,53.0
2011年9月6日22:00,53.3,51.0
2011年8月3日22:00,52.7,53.8
2011年7月6日22:00,53.3,54.0
2011年6月3日22:00,54.6,54.0
2011年5月4日22:00,52.8,57.4
2011年4月5日22:00,57.3,60.0
2011年3月3日23:00,59.7,59.7
2011年2月3日23:00,59.4,57.0
2011年1月5日23:00,57.1,55.7
2010年12月3日23:00,55.0,54.5
2010年11月3日22:00,54.3,53.6
2010年10月5日22:00,53.2,51.8
2010年9月3日22:00,51.5,53.2
2010年8月4日22:00,54.3,53.0
2010年7月6日22:00,53.8,55.0
2010年6月3日22:00,55.4,55.5
2010年5月5日22:00,55.4,56.1
2010年4月5日22:00,55.4,53.5
2010年3月3日23:00,53.0,51.0
2010年2月3日23:00,50.5,51.0
2010年1月6日23:00,50.1,50.5
2009年12月3日23:00,48.7,51.5
2009年11月4日23:00,50.6,51.7
2009年10月5日22:00,50.9,50.0
2009年9月3日22:00,48.4,48.5
2009年8月5日22:00,46.4,48.1
2009年7月6日22:00,47.0,45.9
2009年6月3日22:00,44.0,45.1
2009年5月5日22:00,43.7,42.1
2009年4月3日22:00,40.8,41.9
2009年3月4日23:00,41.6,41.2
2009年2月4日23:00,42.9,39.1
2009年1月6日23:00,40.6,36.8
2008年12月3日23:00,37.3,42.5
2008年11月5日23:00,44.4,47.3
2008年10月3日22:00,50.2,50.0
2008年9月4日22:00,50.6,49.4
2008年8月5日22:00,49.5,48.0
2008年7月3日22:00,48.2,51.1
2008年6月4日23:00,51.7,51.0
2008年5月5日22:00,52.0,49.1
2008年4月3日22:00,49.6,48.5
2008年3月5日23:00,49.3,47.6
2008年2月1日 (一月)17:00,45.00, 
2008年1月1日 (十二月)17:00,52.50, 
2007年12月1日 (十一月)17:00,52.70, 
2007年11月1日 (十月)17:00,53.50, 
2007年10月1日 (九月)17:00,52.50, 
2007年9月1日 (八月)17:00,52.80, 
2007年8月1日 (七月)17:00,53.60, 
2007年7月1日 (六月)17:00,55.30, 
2007年6月1日 (五月)17:00,54.20, 
2007年5月1日 (四月)17:00,53.30, 
2007年4月1日 (三月)17:00,52.00, 
2007年3月1日 (二月)17:00,54.20, 
2007年2月1日 (一月)17:00,55.60, 
2007年1月1日 (十二月)17:00,53.70, 
2006年12月1日 (十一月)17:00,54.50, 
2006年11月1日 (十月)17:00,54.90, 
2006年10月1日 (九月)17:00,54.50, 
2006年9月1日 (八月)17:00,53.90, 
2006年8月1日 (七月)17:00,55.60, 
2006年7月1日 (六月)17:00,55.20, 
2006年6月1日 (五月)17:00,57.00, 
2006年5月1日 (四月)17:00,58.40, 
2006年4月1日 (三月)17:00,56.90, 
2006年3月1日 (二月)17:00,57.60, 
2006年2月1日 (一月)17:00,56.30, 
2006年1月1日 (十二月)17:00,59.00, 
2005年12月1日 (十一月)17:00,59.10, 
2005年11月1日 (十月)17:00,57.40, 
2005年10月1日 (九月)17:00,55.70, 
2005年9月1日 (八月)17:00,61.30, 
2005年8月1日 (七月)17:00,59.50, 
2005年7月1日 (六月)17:00,58.10, 
2005年6月1日 (五月)17:00,55.30, 
2005年5月1日 (四月)17:00,55.60, 
2005年4月1日 (三月)17:00,58.00, 
2005年3月1日 (二月)17:00,59.40, 
2005年2月1日 (一月)17:00,58.00, 
2005年1月1日 (十二月)17:00,59.60, 
2004年12月1日 (十一月)17:00,58.40, 
2004年11月1日 (十月)17:00,58.80, 
2004年10月1日 (九月)17:00,57.90, 
2004年9月1日 (八月)17:00,57.30, 
2004年8月1日 (七月)17:00,58.50, 
2004年7月1日 (六月)17:00,58.60, 
2004年6月1日 (五月)17:00,58.50, 
2004年5月1日 (四月)17:00,59.60, 
2004年4月1日 (三月)17:00,58.30, 
2004年3月1日 (二月)17:00,58.00, 
2004年2月1日 (一月)17:00,61.20, 
2004年1月1日 (十二月)17:00,56.80, 
2003年12月1日 (十一月)17:00,57.50, 
2003年11月1日 (十月)17:00,58.70, 
2003年10月1日 (九月)17:00,57.60, 
2003年9月1日 (八月)17:00,59.10, 
2003年8月1日 (七月)17:00,57.30, 
2003年7月1日 (六月)17:00,54.30, 
2003年6月1日 (五月)17:00,52.80, 
2003年5月1日 (四月)17:00,50.10, 
2003年4月1日 (三月)17:00,49.10, 
2003年3月1日 (二月)17:00,52.60, 
2003年2月1日 (一月)17:00,53.30, 
2003年1月1日 (十二月)17:00,52.30, 
2002年12月1日 (十一月)17:00,52.90, 
2002年11月1日 (十月)17:00,51.40, 
2002年10月1日 (九月)17:00,52.30, 
2002年9月1日 (八月)17:00,50.90, 
2002年8月1日 (七月)17:00,50.40, 
2002年7月1日 (六月)17:00,52.50, 
2002年6月1日 (五月)17:00,54.80, 
2002年5月1日 (四月)17:00,53.50, 
2002年4月1日 (三月)17:00,52.80, 
2002年3月1日 (二月)17:00,52.70, 
2002年2月1日 (一月)17:00,48.90, 
2002年1月1日 (十二月)17:00,49.70, 
2001年12月1日 (十一月)17:00,48.20, 
2001年11月1日 (十月)17:00,44.80, 
2001年10月1日 (九月)17:00,49.50, 
2001年9月1日 (八月)17:00,46.90, 
2001年8月1日 (七月)17:00,48.10, 
2001年7月1日 (六月)17:00,50.10, 
2001年6月1日 (五月)17:00,49.00, 
2001年5月1日 (四月)17:00,48.30, 
2001年4月1日 (三月)17:00,50.70, 
2001年3月1日 (二月)17:00,51.30, 
2001年2月1日 (一月)17:00,51.60, 
2001年1月1日 (十二月)17:00,54.00, 
2000年12月1日 (十一月)17:00,56.20, 
2000年11月1日 (十月)17:00,56.70, 
2000年10月1日 (九月)17:00,56.70, 
2000年9月1日 (八月)17:00,57.60, 
2000年8月1日 (七月)17:00,55.30, 
2000年7月1日 (六月)17:00,56.90, 
2000年6月1日 (五月)17:00,57.70, 
2000年5月1日 (四月)17:00,58.00, 
2000年4月1日 (三月)17:00,57.40, 
2000年3月1日 (二月)17:00,56.20, 
2000年2月1日 (一月)17:00,56.60, 
2000年1月1日 (十二月)17:00,56.90, 
1999年12月1日 (十一月)17:00,54.90, 
1999年11月1日 (十月)17:00,57.60, 
1999年10月1日 (九月)17:00,56.20, 
1999年9月1日 (八月)17:00,56.40, 
1999年8月1日 (七月)17:00,56.20, 
1999年7月1日 (六月)17:00,56.70, 
1999年6月1日 (五月)17:00,55.30, 
1999年5月1日 (四月)17:00,55.50, 
1999年4月1日 (三月)17:00,55.30, 
1999年3月1日 (二月)17:00,54.40, 
1999年2月1日 (一月)17:00,55.60, 
1999年1月1日 (十二月)17:00,52.90, 
1998年12月1日 (十一月)17:00,52.60, 
1998年11月1日 (十月)17:00,53.80, 
1998年10月1日 (九月)17:00,55.00, 
1998年9月1日 (八月)17:00,53.50, 
1998年8月1日 (七月)17:00,55.80, 
1998年7月1日 (六月)17:00,55.10, 
1998年6月1日 (五月)17:00,56.20, 
1998年5月1日 (四月)17:00,54.90, 
1998年4月1日 (三月)17:00,54.70, 
1998年3月1日 (二月)17:00,56.20, 
1998年2月1日 (一月)17:00,57.00, 
1998年1月1日 (十二月)17:00,55.50, 
1997年12月1日 (十一月)17:00,58.50, 
1997年11月1日 (十月)17:00,56.60, 
1997年10月1日 (九月)17:00,56.20, 
1997年9月1日 (八月)17:00,62.00, 
1997年8月1日 (七月)17:00,56.70, 
