时间,今值,预测值
2002年6月1日 (五月)17:00,62.13, 
2002年5月1日 (四月)17:00,58.07, 
2002年4月1日 (三月)17:00,60.50, 
2002年3月1日 (二月)17:00,57.93, 
2002年2月1日 (一月)17:00,56.13, 
2002年1月1日 (十二月)17:00,50.44, 
2001年12月1日 (十一月)17:00,54.72, 
2001年11月1日 (十月)17:00,53.33, 
2001年10月1日 (九月)17:00,54.50, 
2001年9月1日 (八月)17:00,53.90, 
2001年8月1日 (七月)17:00,50.65, 
2001年7月1日 (六月)17:00,53.28, 
2001年6月1日 (五月)17:00,47.39, 
