时间,今值,预测值
2008年11月5日06:30,42.1, 
2008年10月3日07:30,44.9, 
2008年9月3日07:30,39.3, 
2008年8月5日07:30,42.8, 
2008年7月3日07:30,45.4, 
2008年6月4日08:30,49.7, 
2008年5月5日07:30,47.3,0.0
2008年4月3日06:30,53.8,0.0
2008年3月5日06:30,53.2,0.0
2008年2月1日 (一月)17:00,54.66, 
2008年1月1日 (十二月)17:00,56.41, 
2007年12月1日 (十一月)17:00,56.13, 
2007年11月1日 (十月)17:00,53.00, 
2007年10月1日 (九月)17:00,54.00, 
2007年9月1日 (八月)17:00,53.11, 
2007年8月1日 (七月)17:00,55.91, 
2007年7月1日 (六月)17:00,52.85, 
2007年6月1日 (五月)17:00,58.85, 
2007年5月1日 (四月)17:00,55.31, 
2007年4月1日 (三月)17:00,52.83, 
2007年3月1日 (二月)17:00,53.85, 
2007年2月1日 (一月)17:00,49.99, 
2007年1月1日 (十二月)17:00,50.55, 
2006年12月1日 (十一月)17:00,50.42, 
2006年11月1日 (十月)17:00,50.57, 
2006年10月1日 (九月)17:00,48.40, 
2006年9月1日 (八月)17:00,52.04, 
2006年8月1日 (七月)17:00,49.91, 
2006年7月1日 (六月)17:00,50.54, 
2006年6月1日 (五月)17:00,48.34, 
2006年5月1日 (四月)17:00,55.44, 
2006年4月1日 (三月)17:00,53.82, 
2006年3月1日 (二月)17:00,52.34, 
2006年2月1日 (一月)17:00,52.02, 
2006年1月1日 (十二月)17:00,52.03, 
2005年12月1日 (十一月)17:00,53.01, 
2005年11月1日 (十月)17:00,49.46, 
2005年10月1日 (九月)17:00,53.66, 
2005年9月1日 (八月)17:00,56.36, 
2005年8月1日 (七月)17:00,53.85, 
2005年7月1日 (六月)17:00,51.44, 
2005年6月1日 (五月)17:00,50.30, 
2005年5月1日 (四月)17:00,53.37, 
2005年4月1日 (三月)17:00,54.48, 
2005年3月1日 (二月)17:00,52.37, 
2005年2月1日 (一月)17:00,52.47, 
2005年1月1日 (十二月)17:00,60.49, 
2004年12月1日 (十一月)17:00,55.72, 
2004年11月1日 (十月)17:00,53.52, 
2004年10月1日 (九月)17:00,55.06, 
2004年9月1日 (八月)17:00,53.64, 
2004年8月1日 (七月)17:00,55.02, 
2004年7月1日 (六月)17:00,51.05, 
2004年6月1日 (五月)17:00,55.43, 
2004年5月1日 (四月)17:00,53.44, 
2004年4月1日 (三月)17:00,55.20, 
2004年3月1日 (二月)17:00,58.06, 
2004年2月1日 (一月)17:00,56.76, 
2004年1月1日 (十二月)17:00,56.29, 
2003年12月1日 (十一月)17:00,56.88, 
2003年11月1日 (十月)17:00,59.81, 
2003年10月1日 (九月)17:00,57.68, 
2003年9月1日 (八月)17:00,56.82, 
2003年8月1日 (七月)17:00,56.14, 
2003年7月1日 (六月)17:00,57.19, 
2003年6月1日 (五月)17:00,58.09, 
2003年5月1日 (四月)17:00,55.63, 
2003年4月1日 (三月)17:00,56.45, 
2003年3月1日 (二月)17:00,56.82, 
