时间,今值,预测值
2010年10月29日07:15,47.2, 
2010年9月30日07:15,49.5, 
2010年8月31日07:15,50.1, 
2010年7月30日07:15,52.8, 
2010年6月30日07:15,53.9, 
2010年5月31日07:15,54.7, 
2010年4月30日07:15,53.5, 
2010年3月31日07:15,52.4, 
2010年2月26日07:15,52.5, 
2010年1月29日07:15,52.5, 
2009年12月30日07:15,53.8, 
2009年11月30日07:15,52.3, 
2009年10月30日07:15,54.3, 
2009年9月30日07:15,54.5, 
2009年8月31日07:15,53.6, 
2009年7月31日07:15,50.4, 
2009年6月30日07:15,48.2, 
2009年5月29日07:15,46.6, 
2009年4月30日07:15,41.4, 
2009年3月31日07:15,33.8, 
2009年2月27日07:15,31.6, 
2009年1月30日07:15,29.6, 
2008年12月26日07:15,30.8, 
2008年11月28日07:15,36.7, 
2008年10月31日07:15,42.2, 
2008年9月30日07:15,44.3, 
2008年8月29日07:15,46.9, 
2008年7月31日07:30,47.0, 
2008年6月30日07:15,46.5, 
2008年5月30日08:15,47.7, 
2008年4月30日07:15,48.6,0.0
2008年3月31日07:15,49.5,0.0
2008年2月29日07:15,50.8,52.0
