时间,今值,预测值
2015年3月31日 (三月)17:00  ,-0.1%,-0.1%
2015年3月17日 (二月)18:00,-0.3%,-0.3%
2015年3月2日 (二月)18:00  ,-0.3%,-0.4%
2015年2月24日 (一月)18:00,-0.6%,-0.6%
2015年1月30日 (一月)18:00  ,-0.6%,-0.5%
2015年1月16日 (十二月)18:00,-0.2%,-0.2%
2015年1月7日 (十二月)18:00  ,-0.2%,-0.1%
2014年12月17日 (十一月)18:00,0.3%,0.3%
2014年11月28日 (十一月)18:00  ,0.3%,0.3%
2014年11月14日 (十月)18:00,0.4%,0.4%
2014年10月31日 (十月)18:00  ,0.4%,0.4%
2014年10月16日 (九月)17:00,0.3%,0.3%
2014年9月30日 (九月)17:00  ,0.3%,0.3%
2014年9月17日17:00,0.4%,0.3%
2014年8月29日17:00  ,0.3%,0.3%
2014年8月14日17:00,0.4%,0.4%
2014年7月31日17:00  ,0.4%,0.5%
2014年7月17日17:00,0.5%,0.5%
2014年6月30日17:00  ,0.5%,0.5%
2014年6月16日17:00,0.5%,0.5%
2014年6月3日17:00  ,0.5%,0.7%
2014年5月15日17:00,0.7%,0.7%
2014年4月30日17:00  ,0.7%,0.8%
2014年4月16日17:00,0.5%,0.5%
2014年3月31日17:00  ,0.5%,0.6%
2014年3月17日18:00,0.7%,0.8%
2014年2月28日18:00  ,0.8%,0.7%
2014年2月24日18:00,0.8%,0.7%
2014年1月31日18:00  ,0.7%,0.9%
2014年1月16日18:00,0.8%,0.8%
2014年1月7日18:00  ,0.8%,0.9%
2013年12月17日18:00,0.9%,0.9%
2013年11月29日18:00  ,0.9%,0.8%
2013年11月15日18:00,0.7%,0.7%
2013年10月31日18:00  ,0.7%,1.1%
2013年10月16日17:00,1.1%,1.1%
2013年9月30日17:00  ,1.1%,1.3%
2013年9月16日17:00,1.3%,1.3%
2013年8月30日17:00  ,1.3%,1.4%
2013年8月16日17:00,1.6%,1.6%
2013年7月31日17:00  ,1.6%,1.6%
2013年7月16日17:00,1.6%,1.6%
2013年7月1日17:00  ,1.6%,1.6%
2013年6月14日17:00,1.4%,1.4%
2013年5月31日17:00  ,1.4%,1.4%
2013年5月16日17:00,1.2%,1.2%
2013年4月30日17:00  ,1.2%,1.6%
2013年4月16日17:00,1.7%,1.7%
2013年4月3日17:00  ,1.7%,1.6%
2013年3月15日18:00,1.8%,1.8%
2013年2月28日18:00,2.0%,2.0%
2013年2月1日18:00  ,2.0%,2.2%
2013年1月16日18:00,2.2%,2.2%
2013年1月4日18:00  ,2.2%,2.1%
2012年12月14日18:00,2.2%,2.2%
2012年11月30日18:00  ,2.2%,2.4%
2012年11月15日18:00,2.5%,2.5%
2012年10月31日18:00  ,2.5%,2.5%
2012年10月16日17:00,2.6%,2.7%
2012年9月28日17:00  ,2.7%,2.4%
2012年9月14日17:00,2.6%,2.6%
2012年8月31日17:00  ,2.6%,2.5%
2012年8月16日17:00,2.4%,2.4%
2012年7月31日17:00  ,2.4%,2.4%
2012年7月16日17:00,2.4%,2.4%
2012年6月29日17:00  ,2.4%,2.4%
2012年6月14日17:00,2.4%,2.4%
2012年5月31日17:00  ,2.4%,2.5%
2012年5月16日17:00,2.6%,2.6%
2012年4月30日17:00  ,2.6%,2.5%
2012年4月17日17:00,2.7%,2.6%
2012年3月30日17:00  ,2.6%,2.5%
2012年3月14日18:00,2.7%,2.7%
2012年3月1日18:00  ,2.7%,2.6%
2012年2月29日18:00,2.6%,2.7%
2012年2月1日18:00  ,2.7%,2.7%
2012年1月17日18:00,2.7%,2.8%
2012年1月4日18:00  ,2.8%,2.8%
2011年12月15日18:00,3.0%,3.0%
2011年11月30日18:00  ,3.0%,3.0%
2011年11月16日18:00,3.0%,3.0%
2011年10月31日18:00  ,3.0%,2.9%
2011年10月14日17:00,3.0%,3.0%
2011年9月30日17:00  ,3.0%,2.5%
2011年9月15日17:00,2.5%,2.5%
2011年8月31日17:00  ,2.5%,2.5%
2011年8月17日17:00,2.5%,2.5%
2011年7月29日17:00  ,2.5%,2.7%
2011年7月14日17:00,2.7%,2.7%
2011年6月30日17:00  ,2.7%,2.8%
2011年6月16日17:00,2.7%,2.7%
2011年5月31日17:00  ,2.7%,2.8%
2011年5月16日17:00,2.8%,2.8%
2011年4月29日17:00  ,2.8%,2.7%
2011年4月15日17:00,2.7%,2.6%
2011年3月31日17:00  ,2.6%,2.4%
2011年3月16日18:00,2.4%,2.4%
2011年3月1日18:00  ,2.4%,2.4%
2011年2月28日18:00,2.3%,2.4%
2011年1月31日18:00  ,2.4%,2.3%
2011年1月14日18:00,2.2%,2.2%
2011年1月4日18:00  ,2.2%,2.0%
2010年12月16日18:00,1.9%,1.9%
2010年11月30日18:00  ,1.9%,1.9%
2010年11月16日18:00,1.9%,1.9%
2010年10月29日17:00  ,1.9%,1.7%
2010年10月15日17:00,1.8%,1.8%
2010年9月30日17:00  ,1.8%,1.8%
2010年9月15日17:00,1.6%,1.6%
2010年8月31日17:00  ,1.6%,1.6%
2010年8月16日17:00,1.7%,1.7%
2010年7月30日17:00  ,1.7%,1.8%
2010年7月14日17:00,1.4%,1.4%
2010年6月30日17:00  ,1.4%,1.5%
2010年6月16日17:00,1.6%,1.6%
2010年5月31日17:00  ,1.6%,1.7%
2010年5月18日17:00,1.5%,1.5%
2010年4月30日17:00  ,1.5%,1.4%
2010年4月16日17:00,1.4%,1.5%
2010年3月31日17:00  ,1.5%,1.1%
2010年3月16日18:00,0.9%,0.9%
2010年3月2日18:00  ,0.9%,1.0%
2010年2月26日18:00,1.0%,1.0%
2010年1月29日18:00  ,1.0%,1.2%
2010年1月15日18:00,0.9%,0.9%
2010年1月5日18:00  ,0.9%,0.9%
2009年12月16日18:00,0.5%,0.6%
2009年11月30日18:00  ,0.6%,0.4%
2009年11月16日18:00,-0.1%,-0.1%
2009年10月30日18:00  ,-0.1%,-0.1%
2009年10月15日17:00,-0.3%,-0.3%
2009年9月30日17:00  ,-0.3%,-0.2%
2009年9月16日17:00,-0.2%,-0.2%
2009年8月31日17:00  ,-0.2%,-0.5%
2009年8月14日17:00,-0.7%,-0.6%
2009年7月31日17:00  ,-0.6%,-0.4%
2009年7月15日17:00,-0.1%,-0.1%
2009年6月30日17:00  ,-0.1%,-0.2%
2009年6月16日17:00,0.0%,0.0%
2009年5月29日17:00  ,0.0%,0.2%
2009年5月15日17:00,0.6%,0.6%
2009年4月30日17:00  ,0.6%,0.7%
2009年4月16日17:00,0.6%,0.6%
2009年3月31日17:00,0.6%, 
2009年3月16日18:00,1.2%,1.2%
2009年3月2日18:00  ,1.2%,1.0%
2009年2月27日18:00,1.1%,1.1%
2009年1月30日18:00,1.1%,1.4%
2009年1月15日18:00,1.6%,1.6%
2009年1月6日18:00,1.6%,1.8%
2008年12月17日18:00,2.1%,2.1%
2008年11月28日18:00,2.1%,2.4%
2008年11月14日18:00,3.2%,3.2%
2008年10月31日18:00,3.2%,3.2%
2008年10月15日17:00,3.6%,3.6%
2008年9月30日17:00,3.6%,3.6%
2008年9月16日17:00,3.8%,3.8%
2008年8月29日15:00,3.8%,3.9%
2008年8月14日17:00,4.0%,4.1%
2008年7月31日17:00,4.1%,4.1%
2008年7月16日17:00,4.0%,4.0%
2008年6月30日17:00,4.0%, 
2008年6月16日17:00,3.7%,3.6%
2008年5月15日18:00,3.3%,3.3%
2008年4月30日17:00,3.3%,3.4%
2008年4月16日17:00,3.6%,3.5%
2008年3月31日17:00,3.5%,3.3%
2008年3月14日18:00,3.3%,0.3%
2008年3月3日18:00,3.2%,3.2%
2008年2月29日18:00,3.2%,3.2%
2008年1月1日 (十二月)17:00,3.10%, 
2007年12月1日 (十一月)17:00,3.00%, 
2007年11月1日 (十月)17:00,2.60%, 
2007年10月1日 (九月)17:00,2.10%, 
2007年9月1日 (八月)17:00,1.80%, 
2007年8月1日 (七月)17:00,1.80%, 
2007年7月1日 (六月)17:00,1.90%, 
2007年6月1日 (五月)17:00,1.90%, 
2007年5月1日 (四月)17:00,1.80%, 
2007年4月1日 (三月)17:00,1.90%, 
2007年3月1日 (二月)17:00,1.80%, 
2007年2月1日 (一月)17:00,1.90%, 
2007年1月1日 (十二月)17:00,1.90%, 
2006年12月1日 (十一月)17:00,1.80%, 
2006年11月1日 (十月)17:00,1.60%, 
2006年10月1日 (九月)17:00,1.80%, 
2006年9月1日 (八月)17:00,2.30%, 
2006年8月1日 (七月)17:00,2.50%, 
2006年7月1日 (六月)17:00,2.50%, 
2006年6月1日 (五月)17:00,2.50%, 
2006年5月1日 (四月)17:00,2.40%, 
2006年4月1日 (三月)17:00,2.20%, 
2006年3月1日 (二月)17:00,2.30%, 
2006年2月1日 (一月)17:00,2.40%, 
2006年1月1日 (十二月)17:00,2.20%, 
2005年12月1日 (十一月)17:00,2.40%, 
2005年11月1日 (十月)17:00,2.50%, 
2005年10月1日 (九月)17:00,2.50%, 
2005年9月1日 (八月)17:00,2.10%, 
2005年8月1日 (七月)17:00,2.20%, 
2005年7月1日 (六月)17:00,2.10%, 
2005年6月1日 (五月)17:00,1.90%, 
2005年5月1日 (四月)17:00,2.10%, 
2005年4月1日 (三月)17:00,2.10%, 
2005年3月1日 (二月)17:00,2.00%, 
2005年2月1日 (一月)17:00,2.10%, 
2005年1月1日 (十二月)17:00,2.30%, 
2004年12月1日 (十一月)17:00,2.20%, 
2004年11月1日 (十月)17:00,2.50%, 
2004年10月1日 (九月)17:00,2.20%, 
2004年9月1日 (八月)17:00,2.30%, 
2004年8月1日 (七月)17:00,2.40%, 
2004年7月1日 (六月)17:00,2.40%, 
2004年6月1日 (五月)17:00,2.50%, 
2004年5月1日 (四月)17:00,2.00%, 
2004年4月1日 (三月)17:00,1.60%, 
2004年3月1日 (二月)17:00,1.60%, 
2004年2月1日 (一月)17:00,2.00%, 
2004年1月1日 (十二月)17:00,2.10%, 
2003年12月1日 (十一月)17:00,2.20%, 
2003年11月1日 (十月)17:00,2.10%, 
2003年10月1日 (九月)17:00,2.10%, 
2003年9月1日 (八月)17:00,2.10%, 
2003年8月1日 (七月)17:00,1.90%, 
2003年7月1日 (六月)17:00,2.00%, 
2003年6月1日 (五月)17:00,1.90%, 
2003年5月1日 (四月)17:00,2.10%, 
2003年4月1日 (三月)17:00,2.40%, 
2003年3月1日 (二月)17:00,2.30%, 
2003年2月1日 (一月)17:00,2.20%, 
2003年1月1日 (十二月)17:00,2.30%, 
2002年12月1日 (十一月)17:00,2.20%, 
2002年11月1日 (十月)17:00,2.20%, 
2002年10月1日 (九月)17:00,2.20%, 
2002年9月1日 (八月)17:00,2.10%, 
2002年8月1日 (七月)17:00,1.90%, 
2002年7月1日 (六月)17:00,1.70%, 
2002年6月1日 (五月)17:00,2.00%, 
2002年5月1日 (四月)17:00,2.20%, 
2002年4月1日 (三月)17:00,2.50%, 
2002年3月1日 (二月)17:00,2.50%, 
2002年2月1日 (一月)17:00,2.50%, 
2002年1月1日 (十二月)17:00,2.10%, 
2001年12月1日 (十一月)17:00,2.10%, 
2001年11月1日 (十月)17:00,2.40%, 
2001年10月1日 (九月)17:00,2.50%, 
2001年9月1日 (八月)17:00,2.70%, 
2001年8月1日 (七月)17:00,2.80%, 
2001年7月1日 (六月)17:00,3.00%, 
2001年6月1日 (五月)17:00,3.40%, 
2001年5月1日 (四月)17:00,2.90%, 
2001年4月1日 (三月)17:00,2.60%, 
2001年3月1日 (二月)17:00,2.60%, 
2001年2月1日 (一月)17:00,2.40%, 
2001年1月1日 (十二月)17:00,2.60%, 
2000年12月1日 (十一月)17:00,2.90%, 
2000年11月1日 (十月)17:00,2.70%, 
2000年10月1日 (九月)17:00,2.80%, 
2000年9月1日 (八月)17:00,2.30%, 
2000年8月1日 (七月)17:00,2.40%, 
2000年7月1日 (六月)17:00,2.40%, 
2000年6月1日 (五月)17:00,1.90%, 
2000年5月1日 (四月)17:00,1.90%, 
2000年4月1日 (三月)17:00,2.10%, 
2000年3月1日 (二月)17:00,2.00%, 
2000年2月1日 (一月)17:00,2.00%, 
2000年1月1日 (十二月)17:00,1.70%, 
1999年12月1日 (十一月)17:00,1.60%, 
1999年11月1日 (十月)17:00,1.40%, 
1999年10月1日 (九月)17:00,1.20%, 
1999年9月1日 (八月)17:00,1.20%, 
1999年8月1日 (七月)17:00,1.10%, 
1999年7月1日 (六月)17:00,0.90%, 
1999年6月1日 (五月)17:00,1.00%, 
1999年5月1日 (四月)17:00,1.10%, 
1999年4月1日 (三月)17:00,1.00%, 
1999年3月1日 (二月)17:00,0.80%, 
1999年2月1日 (一月)17:00,0.80%, 
1999年1月1日 (十二月)17:00,0.80%, 
1998年12月1日 (十一月)17:00,0.90%, 
1998年11月1日 (十月)17:00,1.00%, 
1998年10月1日 (九月)17:00,1.00%, 
1998年9月1日 (八月)17:00,1.20%, 
1998年8月1日 (七月)17:00,1.40%, 
1998年7月1日 (六月)17:00,1.40%, 
1998年6月1日 (五月)17:00,1.40%, 
1998年5月1日 (四月)17:00,1.40%, 
1998年4月1日 (三月)17:00,1.20%, 
1998年3月1日 (二月)17:00,1.10%, 
1998年2月1日 (一月)17:00,1.10%, 
1998年1月1日 (十二月)17:00,1.50%, 
1997年12月1日 (十一月)17:00,1.60%, 
1997年11月1日 (十月)17:00,1.50%, 
1997年10月1日 (九月)17:00,1.60%, 
1997年9月1日 (八月)17:00,1.70%, 
1997年8月1日 (七月)17:00,1.50%, 
1997年7月1日 (六月)17:00,1.40%, 
1997年6月1日 (五月)17:00,1.40%, 
1997年5月1日 (四月)17:00,1.30%, 
1997年4月1日 (三月)17:00,1.60%, 
1997年3月1日 (二月)17:00,1.80%, 
1997年2月1日 (一月)17:00,2.00%, 
1997年1月1日 (十二月)17:00,1.90%, 
1996年12月1日 (十一月)17:00,1.90%, 
1996年11月1日 (十月)17:00,2.00%, 
1996年10月1日 (九月)17:00,2.00%, 
1996年9月1日 (八月)17:00,2.00%, 
1996年8月1日 (七月)17:00,2.10%, 
1996年7月1日 (六月)17:00,2.10%, 
1996年6月1日 (五月)17:00,2.50%, 
1996年5月1日 (四月)17:00,2.40%, 
1996年4月1日 (三月)17:00,2.40%, 
1996年3月1日 (二月)17:00,2.40%, 
1996年2月1日 (一月)17:00,2.40%, 
1996年1月1日 (十二月)17:00,2.40%, 
1995年12月1日 (十一月)17:00,2.40%, 
1995年11月1日 (十月)17:00,2.40%, 
1995年10月1日 (九月)17:00,2.40%, 
1995年9月1日 (八月)17:00,2.30%, 
1995年8月1日 (七月)17:00,2.40%, 
1995年7月1日 (六月)17:00,2.60%, 
1995年6月1日 (五月)17:00,2.40%, 
1995年5月1日 (四月)17:00,2.60%, 
1995年4月1日 (三月)17:00,2.50%, 
1995年3月1日 (二月)17:00,2.40%, 
1995年2月1日 (一月)17:00,2.40%, 
1995年1月1日 (十二月)17:00,2.60%, 
1994年12月1日 (十一月)17:00,2.40%, 
1994年11月1日 (十月)17:00,2.60%, 
1994年10月1日 (九月)17:00,2.70%, 
1994年9月1日 (八月)17:00,2.70%, 
1994年8月1日 (七月)17:00,2.60%, 
1994年7月1日 (六月)17:00,2.70%, 
1994年6月1日 (五月)17:00,2.80%, 
1994年5月1日 (四月)17:00,2.70%, 
1994年4月1日 (三月)17:00,2.80%, 
1994年3月1日 (二月)17:00,2.90%, 
1994年2月1日 (一月)17:00,2.90%, 
1994年1月1日 (十二月)17:00,3.20%, 
1993年12月1日 (十一月)17:00,3.20%, 
1993年11月1日 (十月)17:00,3.30%, 
1993年10月1日 (九月)17:00,3.30%, 
1993年9月1日 (八月)17:00,3.30%, 
1993年8月1日 (七月)17:00,3.30%, 
1993年7月1日 (六月)17:00,3.10%, 
1993年6月1日 (五月)17:00,3.10%, 
1993年5月1日 (四月)17:00,3.20%, 
1993年4月1日 (三月)17:00,3.20%, 
1993年3月1日 (二月)17:00,3.40%, 
1993年2月1日 (一月)17:00,3.40%, 
1993年1月1日 (十二月)17:00,3.20%, 
1992年12月1日 (十一月)17:00,3.10%, 
1992年11月1日 (十月)17:00,3.20%, 
1992年10月1日 (九月)17:00,3.30%, 
1992年9月1日 (八月)17:00,3.30%, 
1992年8月1日 (七月)17:00,3.30%, 
1992年7月1日 (六月)17:00,3.90%, 
1992年6月1日 (五月)17:00,4.00%, 
1992年5月1日 (四月)17:00,4.20%, 
1992年4月1日 (三月)17:00,4.30%, 
1992年3月1日 (二月)17:00,3.80%, 
1992年2月1日 (一月)17:00,3.90%, 
1992年1月1日 (十二月)17:00,4.10%, 
1991年12月1日 (十一月)17:00,4.10%, 
1991年11月1日 (十月)17:00,3.70%, 
1991年10月1日 (九月)17:00,3.90%, 
1991年9月1日 (八月)17:00,4.50%, 
1991年8月1日 (七月)17:00,5.00%, 
1991年7月1日 (六月)17:00,4.30%, 
1991年6月1日 (五月)17:00,4.10%, 
1991年5月1日 (四月)17:00,3.90%, 
1991年4月1日 (三月)17:00,3.90%, 
1991年3月1日 (二月)17:00,4.10%, 
1991年2月1日 (一月)17:00,0.00%, 
